ID_REF	VALUE
R11 - C12 : 3	0.056026069
R11 - C12 : 4	0.170578891
R11 - C12 : 5	0.225932152
R11 - C12 : 6	0.194163994
R11 - C12 : 7	0.340487751
R11 - C12 : 8	0.202674689
R11 - C12 : 9	0.089593006
R11 - C13 : 1	0.837455436
R11 - C13 : 10	0.189293509
R11 - C13 : 11	0.217196984
R11 - C13 : 12	0.109110357
R11 - C13 : 13	0.62638072
R11 - C13 : 14	0.188636541
R11 - C13 : 15	0.068815232
R11 - C13 : 16	0.648640199
R11 - C13 : 2	0.070847852
R11 - C13 : 3	0.151156607
R11 - C13 : 4	0.213782858
R11 - C13 : 5	0.012804837
R11 - C13 : 6	0.259265258
R11 - C13 : 7	0.247591917
R11 - C13 : 8	0.322056136
R11 - C13 : 9	0.127572063
R11 - C14 : 1	0.191144717
R11 - C14 : 10	0.202722217
R11 - C14 : 11	0.219184631
R11 - C14 : 12	0.343755584
R11 - C14 : 13	0.144435569
R11 - C14 : 14	0.075770568
R11 - C14 : 15	0.099535473
R11 - C14 : 16	0.226915737
R11 - C14 : 2	0.407582315
R11 - C14 : 3	0.822693062
R11 - C14 : 4	0.143885129
R11 - C14 : 5	0.012096273
R11 - C14 : 6	0.167874507
R11 - C14 : 7	0.099223546
R11 - C14 : 8	0.244598184
R11 - C14 : 9	0.16452321
R11 - C15 : 1	0.883151382
R11 - C15 : 10	0.270204977
R11 - C15 : 11	0.236362379
R11 - C15 : 12	0
R11 - C15 : 13	0.209362666
R11 - C15 : 14	0.24458859
R11 - C15 : 15	0.327739784
R11 - C15 : 16	0.050020634
R11 - C15 : 2	0.021872083
R11 - C15 : 3	0.198695927
R11 - C15 : 4	0.176240562
R11 - C15 : 5	0.230548832
R11 - C15 : 6	0.18107204
R11 - C15 : 7	0.351137938
R11 - C15 : 8	0.070130958
R11 - C15 : 9	0.143213519
R11 - C16 : 1	0.131848946
R11 - C16 : 10	0.257961216
R11 - C16 : 11	0.330982603
R11 - C16 : 12	0.248171705
R11 - C16 : 13	0.62815215
R11 - C16 : 14	0.303752018
R11 - C16 : 15	0.087069367
R11 - C16 : 16	0.234424339
R11 - C16 : 2	0.308098741
R11 - C16 : 3	0.475755602
R11 - C16 : 4	0.174652455
R11 - C16 : 5	0.146761396
R11 - C16 : 6	0.080072367
R11 - C16 : 7	0.904890232
R11 - C16 : 8	0.289173729
R11 - C16 : 9	0.06364021
R11 - C17 : 1	0.191937127
R11 - C17 : 10	0.080410418
R11 - C17 : 11	0.216870499
R11 - C17 : 12	0.122907862
R11 - C17 : 13	0.355872502
R11 - C17 : 14	0.159521119
R11 - C17 : 15	0.129265686
R11 - C17 : 16	0.320049741
R11 - C17 : 2	0.283707756
R11 - C17 : 3	0
R11 - C17 : 4	0.586959815
R11 - C17 : 5	0.20835409
R11 - C17 : 6	0.473672861
R11 - C17 : 7	0.143557286
R11 - C17 : 8	0.309679027
R11 - C17 : 9	0.281068351
R11 - C18 : 1	0.24951512
R11 - C18 : 10	0.090184787
R11 - C18 : 11	0.131620325
R11 - C18 : 12	0.256660417
R11 - C18 : 13	0.016463463
R11 - C18 : 14	0.466072171
R11 - C18 : 15	0.156735599
R11 - C18 : 16	0.251049858
R11 - C18 : 2	0.115712904
R11 - C18 : 3	0.08308569
R11 - C18 : 4	0.322914557
R11 - C18 : 5	0.06761344
R11 - C18 : 6	0.173602388
R11 - C18 : 7	0.475415818
R11 - C18 : 8	0.193074456
R11 - C18 : 9	0
R11 - C19 : 1	0.015725951
R11 - C19 : 10	0.202232935
R11 - C19 : 11	0.241720028
R11 - C19 : 12	0.162387674
R11 - C19 : 13	0.215274401
R11 - C19 : 14	0.27273539
R11 - C19 : 15	0.127898991
R11 - C19 : 16	0.881381735
R11 - C19 : 2	0.311231249
R11 - C19 : 3	0.241998394
R11 - C19 : 4	0.792499303
R11 - C19 : 5	0.553203025
R11 - C19 : 6	0.134260387
R11 - C19 : 7	0.25172397
R11 - C19 : 8	0.22968153
R11 - C19 : 9	0.075375101
R11 - C2 : 1	0.265017229
R11 - C2 : 10	0.74534726
R11 - C2 : 11	0.135623503
R11 - C2 : 12	0.196856171
R11 - C2 : 13	0.504865243
R11 - C2 : 14	0.03039197
R11 - C2 : 15	0.040625091
R11 - C2 : 16	0.232363952
R11 - C2 : 2	0.344852774
R11 - C2 : 3	0.320788705
R11 - C2 : 4	0.408534485
R11 - C2 : 5	0.078028406
R11 - C2 : 6	0.201589917
R11 - C2 : 7	0.408437653
R11 - C2 : 8	0.13229747
R11 - C2 : 9	0.153783907
R11 - C20 : 1	0.269850804
R11 - C20 : 10	0.496257157
R11 - C20 : 11	0.0563641
R11 - C20 : 12	0.224285473
R11 - C20 : 13	0
R11 - C20 : 14	0.256356275
R11 - C20 : 15	0
R11 - C20 : 16	0
R11 - C20 : 2	1.100921349
R11 - C20 : 3	0.119920293
R11 - C20 : 4	0.16718547
R11 - C20 : 5	0.074819534
R11 - C20 : 6	0.081358942
R11 - C20 : 7	0.561289848
R11 - C20 : 8	0.231492726
R11 - C20 : 9	0.090035938
R11 - C21 : 1	0.071945116
R11 - C21 : 10	0.426892408
R11 - C21 : 11	0.214037876
R11 - C21 : 12	0.16494806
R11 - C21 : 13	0.108517699
R11 - C21 : 14	0.316877032
R11 - C21 : 15	0.190958803
R11 - C21 : 16	0.826594214
R11 - C21 : 2	0.143316498
R11 - C21 : 3	0.625453218
R11 - C21 : 4	0.291780196
R11 - C21 : 5	0.282037896
R11 - C21 : 6	0.039276643
R11 - C21 : 7	0.111566172
R11 - C21 : 8	0.291493803
R11 - C21 : 9	0.188894733
R11 - C22 : 1	1.350742501
R11 - C22 : 10	0.087468667
R11 - C22 : 11	0.137836371
R11 - C22 : 12	0.225269138
R11 - C22 : 13	0.423920397
R11 - C22 : 14	0.109883657
R11 - C22 : 15	0.17359017
R11 - C22 : 16	0.864062893
R11 - C22 : 2	0.116672499
R11 - C22 : 3	0.343367305
R11 - C22 : 4	0.154650679
R11 - C22 : 5	0.098024661
R11 - C22 : 6	0.033609246
R11 - C22 : 7	0.290469699
R11 - C22 : 8	0.076842848
R11 - C22 : 9	0.194585113
R11 - C23 : 1	0.039122196
R11 - C23 : 10	0.246882415
R11 - C23 : 11	0.471600774
R11 - C23 : 12	0.189376509
R11 - C23 : 13	0.154048376
R11 - C23 : 14	0.164441842
R11 - C23 : 15	0
R11 - C23 : 16	0.124679257
R11 - C23 : 2	0.552611457
R11 - C23 : 3	0.13896154
R11 - C23 : 4	0.223488454
R11 - C23 : 5	0.091820944
R11 - C23 : 6	0.267242967
R11 - C23 : 7	0.654628708
R11 - C23 : 8	0.108766562
R11 - C23 : 9	0.290361825
R11 - C24 : 1	0.302169091
R11 - C24 : 10	1.446618386
R11 - C24 : 11	0.100208744
R11 - C24 : 12	0.096125885
R11 - C24 : 13	0
R11 - C24 : 14	0.161318774
R11 - C24 : 15	0
R11 - C24 : 16	1.891827658
R11 - C24 : 2	0.558375067
R11 - C24 : 3	0.180743658
R11 - C24 : 4	0.791758109
R11 - C24 : 5	0.143507125
R11 - C24 : 6	0.409825083
R11 - C24 : 7	0.531984524
R11 - C24 : 8	0.284946136
R11 - C24 : 9	0.122359967
R11 - C3 : 1	0.195971428
R11 - C3 : 10	0.075376855
R11 - C3 : 11	0.251931899
R11 - C3 : 12	0.293710172
R11 - C3 : 13	0.129318449
R11 - C3 : 14	0.438614396
R11 - C3 : 15	0.235545946
R11 - C3 : 16	0.337920188
R11 - C3 : 2	0.139284668
R11 - C3 : 3	0.082031591
R11 - C3 : 4	0.077197043
R11 - C3 : 5	0.06903054
R11 - C3 : 6	0.181960241
R11 - C3 : 7	0.25014044
R11 - C3 : 8	0.085259672
R11 - C3 : 9	0.180830164
R11 - C4 : 1	0.248344281
R11 - C4 : 10	0.512228479
R11 - C4 : 11	0.157716183
R11 - C4 : 12	0.155929597
R11 - C4 : 13	0.725363242
R11 - C4 : 14	0.636333674
R11 - C4 : 15	0.16951757
R11 - C4 : 16	0.245920769
R11 - C4 : 2	0.167103723
R11 - C4 : 3	0.053071491
R11 - C4 : 4	0.135500335
R11 - C4 : 5	0.081183445
R11 - C4 : 6	0.046098763
R11 - C4 : 7	0.107887936
R11 - C4 : 8	0.222069168
R11 - C4 : 9	0.016030177
R11 - C5 : 1	0.268335504
R11 - C5 : 10	0.096111491
R11 - C5 : 11	1.21223208
R11 - C5 : 12	0.200232135
R11 - C5 : 13	0.858331025
R11 - C5 : 14	0.139898641
R11 - C5 : 15	0.11560199
R11 - C5 : 16	0.083411836
R11 - C5 : 2	0.083572433
R11 - C5 : 3	0.14903648
R11 - C5 : 4	0.027907628
R11 - C5 : 5	0.178847852
R11 - C5 : 6	0.309807529
R11 - C5 : 7	0.27345402
R11 - C5 : 8	0.132884396
R11 - C5 : 9	0.317760671
R11 - C6 : 1	0.387275088
R11 - C6 : 10	0.526031012
R11 - C6 : 11	0
R11 - C6 : 12	0.103677208
R11 - C6 : 13	0.341582275
R11 - C6 : 14	0.213546303
R11 - C6 : 15	0.101013876
R11 - C6 : 16	0.293501718
R11 - C6 : 2	0.183263502
R11 - C6 : 3	0.362526477
R11 - C6 : 4	0.419831865
R11 - C6 : 5	0.177815932
R11 - C6 : 6	0.084259893
R11 - C6 : 7	0.162339601
R11 - C6 : 8	0.138242445
R11 - C6 : 9	0.136847307
R11 - C7 : 1	0.160287689
R11 - C7 : 10	0.232049166
R11 - C7 : 11	0
R11 - C7 : 12	0.273006504
R11 - C7 : 13	0.033940393
R11 - C7 : 14	0.132579888
R11 - C7 : 15	0.427493152
R11 - C7 : 16	0.416938641
R11 - C7 : 2	0.380259663
R11 - C7 : 3	0.195396307
R11 - C7 : 4	0.220435606
R11 - C7 : 5	0.098192908
R11 - C7 : 6	0.180893706
R11 - C7 : 7	0.179090369
R11 - C7 : 8	0.138723583
R11 - C7 : 9	0.091768393
R11 - C8 : 1	0.62247378
R11 - C8 : 10	0.271032207
R11 - C8 : 11	0
R11 - C8 : 12	0.215308199
R11 - C8 : 13	0.097411295
R11 - C8 : 14	0.25570043
R11 - C8 : 15	0.294938549
R11 - C8 : 16	0.196341007
R11 - C8 : 2	0.117589341
R11 - C8 : 3	0.871746926
R11 - C8 : 4	1.115292713
R11 - C8 : 5	0.208285436
R11 - C8 : 6	0.179593767
R11 - C8 : 7	0.223633823
R11 - C8 : 8	0.102667382
R11 - C8 : 9	0.082384102
R11 - C9 : 1	0.172152573
R11 - C9 : 10	0.964863934
R11 - C9 : 11	0.21735164
R11 - C9 : 12	0
R11 - C9 : 13	0.302865934
R11 - C9 : 14	0.139208917
R11 - C9 : 15	0.236610916
R11 - C9 : 16	0.185994082
R11 - C9 : 2	0.180876702
R11 - C9 : 3	0.312108008
R11 - C9 : 4	0.765048788
R11 - C9 : 5	0.324939537
R11 - C9 : 6	0.039903983
R11 - C9 : 7	0.169428285
R11 - C9 : 8	0.169330239
R11 - C9 : 9	0.186481245
R12 - C1 : 1	0.21472544
R12 - C1 : 10	0.029084858
R12 - C1 : 11	0.614846714
R12 - C1 : 12	0.081505512
R12 - C1 : 13	0.140199643
R12 - C1 : 14	0.320465178
R12 - C1 : 15	0.344124395
R12 - C1 : 16	0.141614431
R12 - C1 : 2	0.294509873
R12 - C1 : 3	0.197427124
R12 - C1 : 4	0.103565794
R12 - C1 : 5	0.464677626
R12 - C1 : 6	0.148974318
R12 - C1 : 7	0.272413769
R12 - C1 : 8	0.074721373
R12 - C1 : 9	0.085698944
R12 - C10 : 1	0.604373023
R12 - C10 : 10	0.16091285
R12 - C10 : 11	0.573333775
R12 - C10 : 12	0.166337011
R12 - C10 : 13	0.223743462
R12 - C10 : 14	0.385687276
R12 - C10 : 15	0.087263469
R12 - C10 : 16	0.09277325
R12 - C10 : 2	0.26874479
R12 - C10 : 3	0.144968926
R12 - C10 : 4	0.245311254
R12 - C10 : 5	0.243404693
R12 - C10 : 6	0.070330296
R12 - C10 : 7	0.104925752
R12 - C10 : 8	0.208866471
R12 - C10 : 9	0.059275455
R12 - C11 : 1	0.323019998
R12 - C11 : 10	0.419901087
R12 - C11 : 11	0.274052823
R12 - C11 : 12	0.072709972
R12 - C11 : 13	0.298827836
R12 - C11 : 14	0.306159024
R12 - C11 : 15	0.464733794
R12 - C11 : 16	0.135015148
R12 - C11 : 2	0.098285329
R12 - C11 : 3	0.061401667
R12 - C11 : 4	0.140099691
R12 - C11 : 5	0.116959665
R12 - C11 : 6	0.420357585
R12 - C11 : 7	0.155030513
R12 - C11 : 8	0.163920283
R12 - C11 : 9	0.041671611
R12 - C12 : 1	0.340138043
R12 - C12 : 10	0.808511284
R12 - C12 : 11	0.310301006
R12 - C12 : 12	0.22830365
R12 - C12 : 13	0.637635871
R12 - C12 : 14	0.151779467
R12 - C12 : 15	0.3213972
R12 - C12 : 16	0.327837935
R12 - C12 : 2	0.249944762
R12 - C12 : 3	0.220200186
R12 - C12 : 4	0.09943456
R12 - C12 : 5	0.213803434
R12 - C12 : 6	0.130453523
R12 - C12 : 7	5.896842319
R12 - C12 : 8	0.365390709
R12 - C12 : 9	0.078695611
R12 - C13 : 1	0.430916024
R12 - C13 : 10	0.23394678
R12 - C13 : 11	0.302926908
R12 - C13 : 12	0.128924308
R12 - C13 : 13	0.228160628
R12 - C13 : 14	0
R12 - C13 : 15	0.210830299
R12 - C13 : 16	0.076189532
R12 - C13 : 2	0.135359016
R12 - C13 : 3	0.076072679
R12 - C13 : 4	0.183328248
R12 - C13 : 5	0.120536821
R12 - C13 : 6	0.249276999
R12 - C13 : 7	0.20059737
R12 - C13 : 8	0.370525512
R12 - C13 : 9	0.09508132
R12 - C14 : 1	0.090085289
R12 - C14 : 10	0.195454771
R12 - C14 : 11	0.35643282
R12 - C14 : 12	0.231061141
R12 - C14 : 13	0.171898382
R12 - C14 : 14	0.09014554
R12 - C14 : 15	0.222103918
R12 - C14 : 16	0.220654688
R12 - C14 : 2	0.218869551
R12 - C14 : 3	0.113199999
R12 - C14 : 4	0.144724448
R12 - C14 : 5	0.167560242
R12 - C14 : 6	0.200512892
R12 - C14 : 7	0.221492402
R12 - C14 : 8	0.087117801
R12 - C14 : 9	0.122005234
R12 - C15 : 1	0.270685427
R12 - C15 : 10	0.346804139
R12 - C15 : 11	0.162535157
R12 - C15 : 12	0.462704075
R12 - C15 : 13	0.123029311
R12 - C15 : 14	0.174110027
R12 - C15 : 15	0.109527237
R12 - C15 : 16	0.18430234
R12 - C15 : 2	0.12943638
R12 - C15 : 3	0.28342862
R12 - C15 : 4	0.274756967
R12 - C15 : 5	0.171711706
R12 - C15 : 6	0.202788176
R12 - C15 : 7	0.257562043
R12 - C15 : 8	0.127583295
R12 - C15 : 9	0.156346942
R12 - C16 : 1	0.320302143
R12 - C16 : 10	0.265362822
R12 - C16 : 11	0.160280678
R12 - C16 : 12	0.282833523
R12 - C16 : 13	0.069943248
R12 - C16 : 14	0.764929135
R12 - C16 : 15	0.11415106
R12 - C16 : 16	0.647313996
R12 - C16 : 2	0.028538799
R12 - C16 : 3	0.218389194
R12 - C16 : 4	0.157706823
R12 - C16 : 5	0.035567923
R12 - C16 : 6	0.076596614
R12 - C16 : 7	0.623321655
R12 - C16 : 8	0.297307121
R12 - C16 : 9	0.067742167
R12 - C17 : 1	0.364889738
R12 - C17 : 10	1.074478666
R12 - C17 : 11	0.253178607
R12 - C17 : 12	0.19963793
R12 - C17 : 13	0.520203883
R12 - C17 : 14	0.161350807
R12 - C17 : 15	0.096863542
R12 - C17 : 16	0
R12 - C17 : 2	0.16136085
R12 - C17 : 3	0.501546362
R12 - C17 : 4	0.339067439
R12 - C17 : 5	0.256251566
R12 - C17 : 6	0.256144739
R12 - C17 : 7	1.034961935
R12 - C17 : 8	0.231066746
R12 - C17 : 9	0.225717403
R12 - C18 : 1	0.108389054
R12 - C18 : 10	0.251268557
R12 - C18 : 11	0.099310447
R12 - C18 : 12	0.270338303
R12 - C18 : 13	0.224929704
R12 - C18 : 14	0.174835102
R12 - C18 : 15	0.085746306
R12 - C18 : 16	0.195149432
R12 - C18 : 2	0.254533559
R12 - C18 : 3	0.289404405
R12 - C18 : 4	0.252343315
R12 - C18 : 5	0.134801061
R12 - C18 : 6	0.193553264
R12 - C18 : 7	0.376620599
R12 - C18 : 8	0.211768823
R12 - C18 : 9	0.125837515
R12 - C19 : 1	0.073995718
R12 - C19 : 10	1.129747959
R12 - C19 : 11	0.4222403
R12 - C19 : 12	0.150944615
R12 - C19 : 13	0.276160654
R12 - C19 : 14	0.132292513
R12 - C19 : 15	0.19715261
R12 - C19 : 16	0
R12 - C19 : 2	0.029141809
R12 - C19 : 3	0.187200369
R12 - C19 : 4	0.378578715
R12 - C19 : 5	0.27436595
R12 - C19 : 6	0.05413756
R12 - C19 : 7	1.013554844
R12 - C19 : 8	0.234349631
R12 - C19 : 9	0.223785634
R12 - C2 : 1	0.082016545
R12 - C2 : 10	0.161981467
R12 - C2 : 11	0.376342231
R12 - C2 : 12	0.654039275
R12 - C2 : 13	0.234603984
R12 - C2 : 14	0.3312622
R12 - C2 : 15	0.152035645
R12 - C2 : 16	0
R12 - C2 : 2	0
R12 - C2 : 3	0.206644508
R12 - C2 : 4	0.477612736
R12 - C2 : 5	0.561934328
R12 - C2 : 6	0.219696917
R12 - C2 : 7	0.276558536
R12 - C2 : 8	0.093278738
R12 - C2 : 9	0.168455678
R12 - C20 : 1	0.226031733
R12 - C20 : 10	0.56886033
R12 - C20 : 11	0.08352612
R12 - C20 : 12	0.173047194
R12 - C20 : 13	0.10135573
R12 - C20 : 14	0.334780561
R12 - C20 : 15	0.160413527
R12 - C20 : 16	0
R12 - C20 : 2	0.272645327
R12 - C20 : 3	0.389674447
R12 - C20 : 4	0.141896938
R12 - C20 : 5	0.235958444
R12 - C20 : 6	0.192111279
R12 - C20 : 7	0.11672189
R12 - C20 : 8	0.319571588
R12 - C20 : 9	0.049589237
R12 - C21 : 1	0.065957989
R12 - C21 : 10	0.23001925
R12 - C21 : 11	0.128420122
R12 - C21 : 12	0.543712593
R12 - C21 : 13	0
R12 - C21 : 14	0
R12 - C21 : 15	0.12719154
R12 - C21 : 16	0.439570885
R12 - C21 : 2	0.586935212
R12 - C21 : 3	0.140305005
R12 - C21 : 4	0.180850531
R12 - C21 : 5	0.080781071
R12 - C21 : 6	0.056419916
R12 - C21 : 7	0.365226639
R12 - C21 : 8	0.143133549
R12 - C21 : 9	0.107689379
R12 - C22 : 1	0.125189292
R12 - C22 : 10	0.121403709
R12 - C22 : 11	0.252532084
R12 - C22 : 12	0.130907436
R12 - C22 : 13	0.514627114
R12 - C22 : 14	0.265862515
R12 - C22 : 15	0.111238643
R12 - C22 : 16	4.729152357
R12 - C22 : 2	0.037057072
R12 - C22 : 3	0.206949785
R12 - C22 : 4	0.18134147
R12 - C22 : 5	0.160903734
R12 - C22 : 6	0.055603632
R12 - C22 : 7	0.206105514
R12 - C22 : 8	0.069278136
R12 - C22 : 9	0.118569415
R12 - C23 : 1	0.045289647
R12 - C23 : 10	0.226067879
R12 - C23 : 11	0.092150838
R12 - C23 : 12	0.110338413
R12 - C23 : 13	1.263050111
R12 - C23 : 14	2.044012131
R12 - C23 : 15	7.408406676
R12 - C23 : 16	0.087124498
R12 - C23 : 2	0.856318046
R12 - C23 : 3	0.201276171
R12 - C23 : 4	0.143831506
R12 - C23 : 5	0.057916581
R12 - C23 : 6	0.040827102
R12 - C23 : 7	0.34316546
R12 - C23 : 8	0.213875445
R12 - C23 : 9	0.109765247
R12 - C24 : 1	0
R12 - C24 : 10	0.148594546
R12 - C24 : 11	0
R12 - C24 : 12	0.077940947
R12 - C24 : 13	0
R12 - C24 : 14	0.055748812
R12 - C24 : 15	0.117684976
R12 - C24 : 16	0.037451829
R12 - C24 : 2	0.300275686
R12 - C24 : 3	0.209671937
R12 - C24 : 4	0.472994401
R12 - C24 : 5	1.379666358
R12 - C24 : 6	0.098928063
R12 - C24 : 7	0.223691701
R12 - C24 : 8	0.36686753
R12 - C24 : 9	0.09035481
R12 - C3 : 1	0.155107648
R12 - C3 : 10	0.608177401
R12 - C3 : 11	0.620339385
R12 - C3 : 12	0.20888183
R12 - C3 : 13	0.169912805
R12 - C3 : 14	1.019518218
R12 - C3 : 15	0.136846163
R12 - C3 : 16	0.115255991
R12 - C3 : 2	0.049389743
R12 - C3 : 3	0.267826928
R12 - C3 : 4	0.221218122
R12 - C3 : 5	0.075145296
R12 - C3 : 6	0.391233835
R12 - C3 : 7	0.478594043
R12 - C3 : 8	0.227395899
R12 - C3 : 9	0.124424782
R12 - C4 : 1	0.523380252
R12 - C4 : 10	0.245082803
R12 - C4 : 11	0.686236276
R12 - C4 : 12	0.187284832
R12 - C4 : 13	0.167826615
R12 - C4 : 14	0.357798072
R12 - C4 : 15	0.740886695
R12 - C4 : 16	0.259615124
R12 - C4 : 2	0.111586413
R12 - C4 : 3	1.449673222
R12 - C4 : 4	0.264252734
R12 - C4 : 5	0.05882912
R12 - C4 : 6	0.087739536
R12 - C4 : 7	0.571243236
R12 - C4 : 8	3.169188352
R12 - C4 : 9	0.455810638
R12 - C5 : 1	0.252396902
R12 - C5 : 10	0.380419868
R12 - C5 : 11	0.093970778
R12 - C5 : 12	0.10556621
R12 - C5 : 13	0.331978482
R12 - C5 : 14	0.638419381
R12 - C5 : 15	0.083396039
R12 - C5 : 16	0.200513033
R12 - C5 : 2	0.389834875
R12 - C5 : 3	0.219678539
R12 - C5 : 4	0.117844
R12 - C5 : 5	0.186617152
R12 - C5 : 6	0.16005723
R12 - C5 : 7	0.161998608
R12 - C5 : 8	0.137235935
R12 - C5 : 9	0.035630824
R12 - C6 : 1	0.225222774
R12 - C6 : 10	0.241010284
R12 - C6 : 11	0.11626117
R12 - C6 : 12	0.378812124
R12 - C6 : 13	0.181004146
R12 - C6 : 14	0.287756916
R12 - C6 : 15	0.143221414
R12 - C6 : 16	0.17567973
R12 - C6 : 2	0.099808438
R12 - C6 : 3	0.09167821
R12 - C6 : 4	0.084656012
R12 - C6 : 5	0.144249332
R12 - C6 : 6	0.216888999
R12 - C6 : 7	0.193735835
R12 - C6 : 8	0.046094937
R12 - C6 : 9	0.155114293
R12 - C7 : 1	0.185159455
R12 - C7 : 10	0.374054656
R12 - C7 : 11	0.319050826
R12 - C7 : 12	0.192232732
R12 - C7 : 13	0.081593779
R12 - C7 : 14	0.198897901
R12 - C7 : 15	0.091314183
R12 - C7 : 16	0.171218755
R12 - C7 : 2	0.544667337
R12 - C7 : 3	0.261200191
R12 - C7 : 4	0.041214357
R12 - C7 : 5	0.608157694
R12 - C7 : 6	0.830104342
R12 - C7 : 7	0.141747336
R12 - C7 : 8	0.334699951
R12 - C7 : 9	0.138134765
R12 - C8 : 1	0.247133036
R12 - C8 : 10	0.324470722
R12 - C8 : 11	0.651139226
R12 - C8 : 12	0.319558741
R12 - C8 : 13	0.04435068
R12 - C8 : 14	0.139165783
R12 - C8 : 15	0.193613598
R12 - C8 : 16	0.27272422
R12 - C8 : 2	0.237483191
R12 - C8 : 3	0.569099524
R12 - C8 : 4	0.137879556
R12 - C8 : 5	0.076162279
R12 - C8 : 6	0.177163818
R12 - C8 : 7	0.24919438
R12 - C8 : 8	0.196087014
R12 - C8 : 9	0.091681933
R12 - C9 : 1	0.299300669
R12 - C9 : 10	0.697598115
R12 - C9 : 11	0.141090246
R12 - C9 : 12	0.131656108
R12 - C9 : 13	0.174415898
R12 - C9 : 14	0.141478866
R12 - C9 : 15	0.033278966
R12 - C9 : 16	0.294548218
R12 - C9 : 2	0.177388205
R12 - C9 : 3	0.515182214
R12 - C9 : 4	0.201938138
R12 - C9 : 5	0.130237003
R12 - C9 : 6	0.066705262
R12 - C9 : 7	0.250781367
R12 - C9 : 8	0.199543781
R12 - C9 : 9	0.070643858
R13 - C1 : 1	0.118301257
R13 - C1 : 10	0.019658355
R13 - C1 : 11	0.055354124
R13 - C1 : 12	0.01111981
R13 - C1 : 13	0.357859951
R13 - C1 : 14	0.244540564
R13 - C1 : 15	0.063898263
R13 - C1 : 16	0.090967261
R13 - C1 : 2	0.29503713
R13 - C1 : 3	0.17630908
R13 - C1 : 4	0.017957589
R13 - C1 : 5	0.006288793
R13 - C1 : 6	0.123381626
R13 - C1 : 7	0.698763502
R13 - C1 : 8	0.132821265
R13 - C1 : 9	0.174307433
R13 - C10 : 1	0.201831727
R13 - C10 : 10	0.194285278
R13 - C10 : 11	0.251298105
R13 - C10 : 12	0.109891668
R13 - C10 : 13	0.296343511
R13 - C10 : 14	0.147255888
R13 - C10 : 15	0.520525232
R13 - C10 : 16	0.115818502
R13 - C10 : 2	0.4655639
R13 - C10 : 3	0.268203542
R13 - C10 : 4	0.031859058
R13 - C10 : 5	0.018063594
R13 - C10 : 6	0
R13 - C10 : 7	0.148443136
R13 - C10 : 8	0.234191343
R13 - C10 : 9	0.198779955
R13 - C11 : 1	0.377893933
R13 - C11 : 10	0.125111525
R13 - C11 : 11	0.14779942
R13 - C11 : 12	0.011476957
R13 - C11 : 13	0.031506281
R13 - C11 : 14	0.128287836
R13 - C11 : 15	0.460687488
R13 - C11 : 16	0
R13 - C11 : 2	0.189508874
R13 - C11 : 3	0.121910451
R13 - C11 : 4	0.213201455
R13 - C11 : 5	0.285755424
R13 - C11 : 6	0
R13 - C11 : 7	0.14803677
R13 - C11 : 8	0.519563554
R13 - C11 : 9	0.274991972
R13 - C12 : 1	0.458371183
R13 - C12 : 10	0.111788083
R13 - C12 : 11	0.347140994
R13 - C12 : 12	0.191240788
R13 - C12 : 13	0.185172437
R13 - C12 : 14	0.137115232
R13 - C12 : 15	0.507455021
R13 - C12 : 16	0.099856664
R13 - C12 : 2	0.172823479
R13 - C12 : 3	0.153321636
R13 - C12 : 4	0.079448784
R13 - C12 : 5	0.281705371
R13 - C12 : 6	0.364875015
R13 - C12 : 7	0.269276821
R13 - C12 : 8	0.170407673
R13 - C12 : 9	0.304168346
R13 - C13 : 1	1.220063379
R13 - C13 : 10	0.164429923
R13 - C13 : 11	0.205195917
R13 - C13 : 12	0.167029932
R13 - C13 : 13	0.008718161
R13 - C13 : 14	0.128549025
R13 - C13 : 15	0.486359444
R13 - C13 : 16	0.03368752
R13 - C13 : 2	0.222115457
R13 - C13 : 3	0.074307005
R13 - C13 : 4	0.187318807
R13 - C13 : 5	0.311249559
R13 - C13 : 6	0.087156933
R13 - C13 : 7	0.016392614
R13 - C13 : 8	0.894320092
R13 - C13 : 9	0.115997253
R13 - C14 : 1	0.326680785
R13 - C14 : 10	0.22110834
R13 - C14 : 11	0
R13 - C14 : 12	0.197901443
R13 - C14 : 13	0.057613513
R13 - C14 : 14	0.282837777
R13 - C14 : 15	1.532241384
R13 - C14 : 16	0.13116945
R13 - C14 : 2	0.261384459
R13 - C14 : 3	0.209726785
R13 - C14 : 4	0.124851768
R13 - C14 : 5	0.383514899
R13 - C14 : 6	0.196252201
R13 - C14 : 7	0.537033462
R13 - C14 : 8	0.134216533
R13 - C14 : 9	0.277040152
R13 - C15 : 1	0.302012235
R13 - C15 : 10	0.202985642
R13 - C15 : 11	0.292656333
R13 - C15 : 12	0.134688248
R13 - C15 : 13	1.631581802
R13 - C15 : 14	0.14811489
R13 - C15 : 15	0.196587232
R13 - C15 : 16	0.333756523
R13 - C15 : 2	0.231303438
R13 - C15 : 3	0.17266944
R13 - C15 : 4	0.083399505
R13 - C15 : 5	0.01872566
R13 - C15 : 6	0.17438893
R13 - C15 : 7	0.406925527
R13 - C15 : 8	0.185078452
R13 - C15 : 9	1.241309874
R13 - C16 : 1	0.546091969
R13 - C16 : 10	0.165677413
R13 - C16 : 11	0.61685563
R13 - C16 : 12	0.245497197
R13 - C16 : 13	0.202887199
R13 - C16 : 14	0.392369192
